ConstituentID;DisplayName;Nationality;Gender;BeginDate;EndDate
8692;IDEO;nan;nan;1991;0
8695;William Campbell;American;Male;1954;0
8696;Michael Cohen;American;Male;0;0
8697;Ergonomi Design Gruppen (now Veryday);Swedish;nan;1969;0
8698;Giovanni Bassi;Italian;Male;1926;0
8699;Gianfranco Masi;Italian;Male;0;0
8700;Saul Nesbitt;American;Male;1925;0
8701;Franca Stagi;Italian;Male;1937;0
8702;Paolo Orlandini;Italian;Male;0;0
8703;Kikukawa Katsuyoshi;Japanese;Female;1935;0
8704;Martijn Wegman;Danish;Male;1955;0
8705;John Mascheroni;American;Male;1932;0
8706;Gianni Passini;Italian;Male;1941;0
8707;Diller + Scofidio;American;nan;1979;0
8708;Ernst Lieser;Swedish;Male;1940;0
8709;Julius Barnes;American;Male;1873;1959
8713;William M. Heynes;British;Male;1903;1989
8716;Atelier d'Architecture Christian de Portzamparc, Paris;nan;nan;0;0
8722;United Nations Headquarters Board of Design;nan;nan;0;0
8805;Rafael Viñoly Architects;American;nan;0;0
8811;Taller de Arquitectura;nan;nan;0;0
8822;Gregory Baird;nan;Male;0;0
8823;Rogelio Jimenez;nan;Male;0;0
8836;Juan Herreros;Spanish;Male;1958;0
8837;Iñaki Ábalos;Spanish;Male;1956;0
8838;Abalos&Herreros, Madrid;Spanish;nan;1984;0
8841;Hugo Herdeg;Swiss;Male;1909;1953
8845;Jacob Kohn;Austrian;Male;1791;1868
8855;Tod Williams Billie Tsien and Associates;nan;nan;0;0
8879;Massachusetts Institute of Technology, Cambridge, MA;American;nan;1861;0
8885;G. Geist;nan;nan;0;0
8886;J. Sawade;nan;nan;0;0
8902;Terence Riley;American;Male;1954;0
8928;Coop Himmelb(l)au;Austrian;nan;1968;0
8933;Yushi Uehara;Japanese;Male;1964;0
8944;Dave Stewart;nan;Male;1952;0
8958;Kazuyo Sejima;Japanese;Female;1956;0
8987;Toyo Ito & Associates, Architects;Japanese;nan;1971;0
8988;Renzo Piano;Italian;Male;1937;0
8996;Alfred Roth;Swiss;Male;1930;1998
8998;Asymptote Architecture, New York;nan;nan;1989;0
8999;Tiffany Studios, New York, NY;nan;nan;0;0
9000;Nuutajärvi Glass Works, Wärtsilä, Finland;Finnish;nan;1793;0
9002;Danese S.r.l., Italy;Italian;nan;1955;0
9004;Cassina, S.p.A., Milan;nan;nan;0;0
9007;Bonniers, Inc., New York;nan;nan;0;0
9009;Slazengers Ltd., England;British;nan;1881;0
9010;Necchi, S.p.A., Pavia, Italy;nan;nan;0;0
9011;Werkstätte Carl Auböck, Vienna;nan;nan;0;0
9015;Poltronova, Italy;nan;nan;0;0
9016;Focus Belysning, Denmark;nan;nan;1975;0
9018;Tupper Corporation, Farnumsville, MA;nan;nan;0;0
9019;Robinson, Lewis and Rubin, Inc., Brooklyn, NY;nan;nan;0;0
9020;AMAC Plastic Products Corp., Sausalito, California;nan;nan;0;0
9021;Thomas Der Rosenthal A.G., Selb, West Germany (now Germany);nan;nan;0;0
9022;Stirex Innovation AB, Spanga, Sweden;nan;nan;0;0
9024;Hedwin Corp., Baltimore, MD;nan;nan;0;0
9025;Oy Fiskars Ab, Helsinki;nan;nan;0;0
9026;Georg Jensen Sølvsmedie, Copenhagen, Denmark;nan;nan;0;0
9029;Fuso Gomu Ind. Co., Ltd., Tokyo;nan;nan;0;0
9031;Plastic Productions Co., Redwood City, CA;nan;nan;0;0
9032;Plastic Production Co., Redwood City, CA;nan;nan;0;0
9033;Helit, Ulm, Germany;nan;nan;0;0
9034;Mepalservice b.v. Lochem (gld), The Netherlands;nan;nan;0;0
9035;Fratelli Guzzini, Italy;nan;nan;0;0
9036;Rosenthal Porzellan A.G., Selb, Germany;nan;nan;0;0
9037;Libbey Glass Company Division, Owens-Illinois Co., Toledo, OH;American;nan;1818;0
9038;Cristalleria Nason e Moretti, Venezia-Murano, Italy;nan;nan;0;0
9040;Venini & Co., Murano, Italy;nan;nan;1921;0
9042;Aoshima Shoten Co., Ltd., Japan;nan;nan;0;0
9058;Bauhaus, Dessau;nan;nan;0;0
9062;Westinghouse Electric & Mfg. Co., NY;American;nan;0;0
9066;Neselco, Copenhagen;nan;nan;0;0
9068;Eastman Kodak Company, Rochester, NY;American;nan;1901;0
9072;Alias SpA, Bergamo, Italy;Italian;nan;1979;0
9078;C & B Italia, Como, Italy;nan;nan;0;0
9081;AB Gustavsberg Fabriker, Sweden;Swedish;nan;0;0
9083;Brionvega S.p.A., Italy;Italian;nan;1945;0
9084;Treitel-Gratz Co., Inc., New York, NY;nan;nan;0;0
9088;Folmer Christensen, Vanlose, Denmark;nan;nan;0;0
9097;J.P. Kayser Sohn, Cologne;nan;nan;1814;0
9100;Gavina, Italy;nan;nan;0;0
9101;Sculpture House, New York, NY;nan;nan;0;0
9102;Benedikt von Poschinger Kristallwarenfabric, Oberzwieslau, Germany;nan;nan;0;0
9103;Peter Hamburger Designs, New York, NY;nan;nan;0;0
9104;Zanotta S.p.A., Italy;nan;nan;0;0
9110;GNT Automatic A/S, Soeborg, Denmark;nan;nan;0;0
9112;Braun AG, Frankfurt, Germany, est. 1921;nan;nan;0;0
9113;Moss Tent Works, Camden, ME;nan;nan;0;0
9114;Kimura Glass Co. Ltd., Tokyo;nan;nan;0;0
9115;Louis Poulsen & Co., Copenhagen, Denmark;nan;nan;0;0
9118;Cini & Nils, Milan;nan;nan;0;0
9128;Heath Ceramics, Sausalito, CA;nan;nan;1946;0
9130;Bruno Danese, Milan, Italy;nan;nan;0;0
9139;R.E.M. di Rossetti Enrico, Italy;nan;nan;0;0
9140;Terraillon S.L.R., Italy;nan;nan;0;0
9143;Gufram S.R.L., Italy;nan;nan;0;0
9150;Unknown Japanese Manufacturer;Japanese;nan;0;0
9154;George Kovacs, Lighting Inc., New York, NY;nan;nan;0;0
9156;Vereinigte Lausitzer Glaswerke A.G., Weisswasser, Germany;nan;nan;0;0
9160;Unknown American Manufacturer;American;nan;0;0
9163;Aurora S.p.A., Torino, Italy;nan;nan;0;0
9168;Alfred H. Barr, Jr.;American;Male;1902;1981
9175;Sitterle Ceramics, Croton Falls, NY;nan;nan;0;0
9177;Flexform, Italy;nan;nan;0;0
9178;Habitat, Inc., New York, NY;nan;nan;0;0
9179;American Optical Corp., Southbridge, MA;American;nan;1850;0
9184;Cleto Munari, Venice;nan;Male;0;0
9188;Wiener Werkstätte, Vienna;nan;nan;0;0
9191;C. Hugo Pott, Solingen, Germany;nan;Male;0;0
9194;Herman Miller Furniture Co., Zeeland, MI;nan;nan;0;0
9197;Vortice Elettrosociali, S.p.A., Italy;nan;nan;0;0
9199;Bang & Olufsen, Struer, Denmark;nan;nan;1925;0
9202;Iittala Glassworks, Iittala, Finland;nan;nan;0;0
9206;S.M. Hexter Company;nan;nan;0;0
9210;Ceramic Japan Co. Ltd., Aichi-ken, Japan;nan;nan;0;0
9213;Lucie Rie Pottery, London;nan;nan;0;0
9216;Akzo Nobel Geosynthetics Company, Asheville, NC;American;nan;0;0
9219;Kartell S.p.A., Milan, Italy;Italian;nan;1949;0
9220;Beylerian Ltd., New York, NY;nan;nan;0;0
9221;Flos S.p.A.;Italian;nan;1962;0
9222;Konwiser Inc., New York, NY;American;nan;0;0
9224;Nikon (Nippon Kogaku K.K.), Tokyo;Japanese;nan;1917;0
9228;Elberel Italiana, Italy;nan;nan;0;0
9230;Revere Copper and Brass, Inc., Rome, NY;American;nan;1929;0
9231;Campeggi, Milan;nan;nan;0;0
9237;Matsushita Electrical Industrial Company, Osaka;nan;nan;0;0
9238;Nemo S.r.L., Rovallesca, Italy;nan;nan;0;0
9239;Eimer & Amend, New York, NY;American;nan;0;0
9240;IBM, East Fishkill, NY;nan;nan;0;0
9241;International Business Machines Corp., Armonk, NY;American;nan;1914;0
9242;Bracciodiferro S.r.L., Genoa, Italy;nan;nan;0;0
9244;L. Anton Maix Fabrics, New York, NY;American;nan;1948;0
9246;Württembergische Metallwarenfabrik, Geislingen, Germany;nan;nan;0;0
9255;Staatliche Porzellan-Manufaktur, Berlin (now Konigliche Porzellan-Manufaktur);nan;nan;0;0
9257;Gerhardi & Co., Ludenscheid, Germany;nan;nan;0;0
9259;Ekco Products Co., Chicago, IL;American;nan;1888;0
9262;Elco Bellato, Venice;nan;nan;0;0
9263;Two's Company, Mount Vernon, NY;nan;nan;0;0
9264;Silkar Studios, New York, NY;nan;nan;0;0
9266;Lomonosov Porcelain Factory, Leningrad (now St. Petersburg);nan;nan;0;0
9269;SIG Workshop Co. Ltd., Ishikawa, Japan;nan;nan;0;0
9272;Ruppelwerk GmbH, Gotha, Germany;nan;nan;0;0
9276;Italjet S.p.A., Bologna;nan;nan;0;0
9277;J.P. Kayser-Sohn Krefeld-Brockman, Germany;nan;nan;0;0
9279;Glass Com Production, Kimura Glass Co. Ltd.,Tokyo;nan;nan;0;0
9280;Gebrüder Thonet A.G., Germany;nan;nan;0;0
9281;Poggi, Italy;nan;nan;0;0
9284;Laverne Originals, New York, NY;nan;nan;0;0
9286;Anoishi Saw Manufacturing Co., Japan;nan;nan;0;0
9289;Cappellini S.p.A., Milan, Italy;nan;nan;0;0
9292;Alessi S.p.A., Italy;Italian;nan;0;0
9294;Artemide S.p.A., Milan, Italy;nan;nan;0;0
9300;Iittala, New York, NY;nan;nan;0;0
9304;Synthetic Industries, Chattanooga, TN;American;nan;1969;0
9305;Seneca Glass Co.;American;nan;0;0
9307;Bauhaus Metal Workshop, Germany;nan;nan;0;0
9308;Knoll Associates, New York, NY;nan;nan;0;0
9310;Metallwerkstätte, Staatliches Bauhaus, Germany;nan;nan;0;0
9311;Svenska Artek, Hedemora, Sweden;nan;nan;0;0
9312;Isabel Scott Fabrics, New York, NY;nan;nan;0;0
9316;Baralan International S.p.a. Containers for the Cosmetic Industry;nan;nan;0;0
9318;Estler-Regale G.m.b.H., Berlin;nan;nan;0;0
9325;Japan Victor Corporation (JVC), Japan;nan;nan;0;0
9331;Arabia, Wärtsilä Ab, Helsinki, Finland;Finnish;nan;1874;0
9337;Torben Örskov & Co. A/S, Copenhagen;nan;nan;0;0
9339;Coors Porcelain Co., Golden, CO;American;nan;1910;0
9341;The Knoll Group, New York, NY;nan;nan;0;0
9342;Hoechst Trevira GmbH;German;nan;1946;0
9345;Allgemeine Elektricitäts Gesellschaft (A.E.G.), Germany;German;nan;1883;0
9347;J. & L. Lobmeyr, Vienna;nan;nan;0;0
9348;Evans Products Co., Molded Plywood Div., Venice, CA;nan;nan;0;0
9354;Fritz Hansen;nan;nan;0;0
9356;Hats Incredible, Inc., Braintree, MA;nan;nan;0;0
9358;Knoll Textiles, New York, NY;nan;nan;1947;0
9361;Knoll International, Inc., New York, NY;nan;nan;1938;0
9362;Dovoplast, Vienna;nan;nan;0;0
9367;Printex Corporation of America, Ossining, NY;American;nan;1946;0
9381;Gebrüder Thonet, Vienna, Austria;nan;nan;0;0
9384;Laverne Inc., New York, NY;nan;nan;0;0
9386;Bent Nobert MDD Industrial Design APS;nan;nan;0;0
9389;Kandya, England;nan;nan;0;0
9391;Svenskt Tenn, Stockholm;nan;nan;0;0
9392;The Watertown Manufacturing Co., Watertown, CT;American;nan;0;0
9393;Angelo Testa Co., Chicago;nan;nan;0;0
9396;Mobles 114;nan;nan;0;0
9397;Design House Stockholm AB, Stockholm;nan;nan;0;0
9399;Zenith Radio Corporation, Chicago, IL;nan;nan;1923;0
9400;Easy Edges Inc.;nan;nan;0;0
9401;Luceplan, S.p.A., Italy;nan;nan;1978;0
9403;Fasem International srl, Vicopisano, Italy;nan;nan;1976;0
9404;University of California Los Angeles Team;American;nan;0;0
9405;Chemex Corp., New York, NY;nan;nan;0;0
9406;Hilde Hubbuch;German;Female;1905;1971
9407;San Lorenzo SRL;nan;nan;0;0
9409;Danese S.r.l., Italy;nan;nan;0;0
9418;Stendig, Inc., New York, NY;nan;nan;0;0
9419;Alberto Bazzini, Milan, Italy;nan;Male;0;0
9423;Driade S.p.A., Italy;nan;nan;0;0
9424;Firma Karl Mathsson, Varnamo, Sweden;nan;nan;0;0
9427;FlosUSA, Huntington Station, NY;nan;nan;0;0
9431;OWO (now XO), Brie-Comte-Robert, France;nan;nan;0;0
9433;Aram Designs Ltd., London;nan;nan;0;0
9436;Officina Alessi, Italy;nan;nan;0;0
9439;OWO, Montfort-l'Amaury, France;nan;nan;0;0
9441;Ritz-Italora, Milan, Italy;nan;nan;0;0
9442;Agfa-Gevaert AG, Munich;German;nan;0;0
9444;B & B Italia, S.p.A., Como, Italy;nan;nan;0;0
9447;Ing C. Olivetti & C., S.p.A., Ivrea, Italy;nan;nan;0;0
9448;Ing. C. Olivetti & C. S.p.A., Ivrea, Italy;nan;nan;0;0
9454;Unknown British Manufacturer, England;British;nan;0;0
9456;Haagsche Plateelbakkerig Rozenburg, The Hague;nan;nan;0;0
9457;Dorothy Liebes Textiles Inc., New York, NY;nan;nan;0;0
9460;Unknown Czechoslovakian Manufacturer;Czechoslovakian;nan;0;0
9461;Heller, New York, NY;nan;nan;0;0
9465;Alfi, Wertheim, Germany;German;nan;0;0
9466;Tigrett Enterprises, Chicago, IL;nan;nan;0;0
9467;Thomson Consumer Electronics, France for Saba, France;nan;nan;0;0
9471;Braquette, Inc., New York, NY;nan;nan;0;0
9475;Berthold Palme, Czech Republic;nan;nan;0;0
9478;Ficks Reed Co., Cincinnati, OH;nan;nan;0;0
9481;Brunschwig & Fils, New York, NY;nan;nan;0;0
9483;Unknown German Manufacturer;German;nan;0;0
9484;Vitra AG, Switzerland;nan;nan;0;0
9491;Joaquin Pottery Co., Stockton, CA;American;nan;0;0
9495;Kosta Glasbruk, Sweden;nan;nan;0;0
9502;Artek-Pascoe, Inc., New York, NY;nan;nan;0;0
9506;Blenko Glass Co., Inc., Milton, WV;American;nan;1893;0
9508;Stadler Werkstätten, Nonnenhorn, Germany;nan;nan;0;0
9511;The Isokon Furniture Company, London;nan;nan;0;0
9512;Superior Toy and Mfg., Co., Chicago, IL;nan;nan;0;0
9519;Shoe Form Co., Inc., Utility Box Div., Auburn, NY;American;nan;0;0
9522;Alessi, Crusinallo, Italy;Italian;nan;1921;0
9527;Klise Manufacturing Co., Grand Rapids, MI;nan;nan;0;0
9529;Chas. D. Briddell, Inc., Crisfield, MD;nan;nan;0;0
9548;Flos USA;nan;nan;0;0
9550;W.R. Case & Sons Cutlery Co., Bradford, PA;American;nan;1889;0
9552;Nessen Studio, Inc. (now Nessen Lamps, Inc.), New York;nan;nan;0;0
9554;Crayonne Ltd., Sudbury-on-Thames, England;nan;nan;0;0
9555;Technics, Secaucus, NJ;nan;nan;0;0
9556;France Fluocaril;nan;nan;0;0
9557;Mardigian Corp., Detroit, MI;nan;nan;0;0
9561;W. Rosenlew and Co., Finland;nan;nan;0;0
9562;Imperial Glass Corp., Bellaire, OH;American;nan;0;0
9567;Johannes Hansen, Denmark;nan;Male;1940;0
9569;Kensington, Inc., New Kensington, PA;American;nan;0;0
9571;Kaneko Orimono Co., Ltd., Gumma, Japan;Japanese;nan;0;0
9572;Kimura Senko Co., Ltd., Shinga, Japan;nan;nan;0;0
9573;Mitasho Co., Ltd., Gunma, Japan;nan;nan;0;0
9575;Landers, Frary & Clark, New Britain, CT;American;nan;0;0
9576;NUNO Corporation, Tokyo, Japan;nan;nan;0;0
9577;Umentani Craft, Kyoto;nan;nan;0;0
9578;Lenox, Inc., Trenton, NJ;American;nan;1889;0
9580;Seguso S.R.L., Murano, Italy;Italian;nan;1933;0
9581;Sakase Adtech Co., Fukui, Japan;Japanese;nan;0;0
9585;Urase Co., Ltd., Fukui, Japan;Japanese;nan;0;0
9586;Yamazaki Vellodo Co., Ltd.;nan;nan;0;0
9589;Tsuguo Co., Ltd., Yamanashi, Japan;nan;nan;0;0
9590;Evans Products Co., Venice, California;nan;nan;0;0
9592;S. Yoshimura Co., Ltd., Fukui City, Japan;nan;nan;0;0
9594;Marrell Studios, San Francisco, CA;nan;nan;0;0
9595;Seiren Co., Ltd., Fukui, Japan;nan;nan;0;0
9600;Tiffany Glass & Decorating Co., New York, NY;nan;nan;0;0
9602;Lenore Tawney, New York, NY;nan;nan;0;0
9604;The Gorham Co., Providence, RI;nan;nan;0;0
9607;Werkstätten Karl Hagenauer, Vienna;nan;nan;0;0
9608;General Lighting Co., Brooklyn, NY;nan;nan;0;0
9609;Harvill Corp., Los Angeles, CA;American;nan;0;0
9611;R.A. Frederick Co., United States;American;nan;0;0
9616;The Hobart Manufacturing Company, Troy, Ohio, established 1897;nan;nan;0;0
9618;Unknown Russian manufacturer;Russian;nan;0;0
9620;BP Solar (British Petroleum Solar), Aylesbury, England;nan;nan;0;0
9626;Metal-Lite Products, Inc., Bay City, MI;nan;nan;0;0
9627;Sony Corporation of America, Park Ridge, NJ;nan;nan;0;0
9629;G.M. Thurnauer Co., Czechoslovakia;Czech;nan;0;0
9632;Neuzeughammer Ambosswerk, Austria;nan;nan;0;0
9633;Yamaha Corporation, Hamamatsu, Japan;nan;nan;1887;0
9641;Vitra International AG;nan;nan;0;0
9646;Embru-Werke Mantel & Cie., Rüti, Switzerland;nan;nan;0;0
9647;NEC Corporation;Japanese;nan;0;0
9650;Tiroler Glashütte, Claus Joseph Riedel K.G., Kufstein/Tirol, Austria;nan;nan;0;0
9656;Gaudí's Workshop;nan;nan;0;0
9661;Emor Radio Company, Ltd., England;nan;nan;0;0
9663;Karhula Glassworks, Finland;nan;nan;0;0
9674;Rookwood Pottery, Cincinnati, OH;nan;nan;0;0
9677;Lohmann GmbH and Co., Neuwield, Germany;German;nan;0;0
9678;Liberty & Co., Ltd., London;nan;nan;1875;0
9679;Vereinigte Werkstätten für Kunst im Handwerk, Munich;nan;nan;0;0
9682;Daum Frères, Nancy, France;French;nan;1875;0
9686;Jaguar Ltd., Coventry, England;nan;nan;0;0
9688;Jenaer Glaswerk, Schott & Genossen, Jena, Germany;nan;nan;0;0
9691;Nakayamafuku Company, Ltd., Osaka;nan;nan;0;0
9692;Miyashin Co., Ltd., Tokyo;nan;nan;0;0
9693;Karlsson & Nilsson, Sweden;Swedish;nan;0;0
9696;Popeet Container Corp., Verona, NJ;nan;nan;0;0
9698;Whitefriars Glassworks, England;nan;nan;0;0
9700;Kenco Products Corp., New Kensington, PA;nan;nan;0;0
9702;Heuer-Leonidas S.A., Bienne, Switzerland;nan;nan;0;0
9703;U.S. Armor Corporation;American;nan;0;0
9705;Woodnotes Oy, Helsinki;nan;nan;0;0
9711;Bell Sports, Inc., California;nan;nan;0;0
9712;N.V. Schlegel S.A., Gistel, Belgium;Belgian;nan;0;0
9716;Craftsman Workshops, Eastwood, New York;nan;nan;0;0
9719;Mindset Corporation, Sunnyvale, CA;nan;nan;0;0
9721;A. Michelsen Silversmith, Denmark;nan;nan;0;0
9723;I.P. Lunds, Denmark;nan;nan;0;0
9724;Lalance & Grosjean Mfg. Co., Woodhaven, NY;American;nan;0;0
9725;Sears Roebuck Co., USA;nan;nan;0;0
9726;Robert Barber, Inc., New York, NY;nan;nan;0;0
9735;Dunbar Furniture Manufacturing Corp., Berne, IN;nan;nan;0;0
9739;Langbein, Giftwares Div., Brooklyn, NY;nan;nan;0;0
9740;Maison B. Bottet Père, Lyon;nan;nan;0;0
9747;Bell Helicopter Inc., Buffalo, NY;nan;nan;0;0
9751;Race Furniture Ltd., Sheerness, England;nan;nan;0;0
9752;INAX Corporation, Tokoname, Japan;nan;nan;0;0
9753;Widdicomb Furniture Co., New York, NY;nan;nan;0;0
9754;Wärtsilä-Koncernen AB, Notsjö Glasbruk, Finland;nan;nan;0;0
9755;Toray Industries, Inc., Tokyo;Japanese;nan;1926;0
9757;Joseph Franken Decorative Accessories, New York, NY;nan;nan;0;0
9759;Dansk Aluminum Industri N/S, Copenhagen, Denmark;nan;nan;0;0
9760;N.V. Koninklijke Nederlandse Glasfabriek, Leerdam, The Netherlands;nan;nan;0;0
9762;Lemurian Crafts;nan;nan;0;0
9765;André Giraud & Brousseau, Limoges, France;French;nan;0;0
9766;Stede, Inc., Chicago;nan;nan;0;0
9768;Raymond Loewy;American;Male;1893;1986
9770;The Hallicrafters Co., Chicago, IL;nan;nan;0;0
9772;Fabry Associates, Inc., New York, NY;nan;nan;0;0
9774;A. Bianchi srl/Bilumen, Milan;nan;nan;0;0
9775;McDonnell Aircraft Corp., St. Louis, MO;American;nan;1939;0
9777;Amefa Alpeldoornse, Apeldoorne, The Netherlands;nan;nan;1931;0
9779;Kromex Sales Co., Cleveland, OH;nan;nan;0;0
9780;Porzellanfabrik, Arzberg, Germany;nan;nan;0;0
9782;ETAC, Sweden;nan;nan;0;0
9784;Alsterfors, Sweden;Swedish;nan;0;0
9788;Tendo Co., Ltd., Tokyo, Japan;Japanese;nan;1940;0
9789;Herman Miller, Inc., Zeeland, MI;nan;nan;0;0
9791;Bieffeplast S.p.A., Padua, Italy;nan;nan;0;0
9796;Haussmann & Haussmann, Zurich;nan;nan;0;0
9798;The Gillette Company, Boston, MA;nan;nan;0;0
9800;Carrollton Metal Products Company, Carrollton, OH;nan;nan;0;0
9821;Bruno Ninaber Van Eyben Design & Production, Boxtel, Holland;nan;nan;0;0
9822;Almo, New York;American;nan;0;0
9830;Collins Company, Collinsville, CT;American;nan;1826;0
9832;Swift & Anderson, Inc., Boston, MA;American;nan;1926;0
9833;RFSU Rehab, Stockholm, Sweden;Swedish;nan;0;0
9835;Sylvania Electric Products, Inc., New York, NY;American;nan;0;0
9837;Bridges Musical Instruments, Canada;nan;nan;0;0
9842;Thonet Frères, Paris, France;nan;nan;0;0
9845;Canon, Inc., Japan;Japanese;nan;1947;0
9846;Swedese Mobler AB, Sweden;nan;nan;0;0
9861;Jacob & Josef Kohn, Vienna;nan;nan;0;0
9863;E. Bakalowitz Söhne, Vienna;nan;nan;0;0
9865;SIGG, Switzerland;nan;nan;0;0
9872;Stelton A/S, Copenhagen, Denmark;nan;nan;0;0
9875;Bang & Olufsen of America, Mount Prospect, IL;nan;nan;0;0
9878;Gerard van de Groenekan;nan;Male;0;0
9880;Cravell, Inc., Long Island, NY;American;nan;0;0
9882;G. Soderstrom, Helsinki;nan;nan;0;0
9883;Creative Playthings, Princeton, New Jersey;nan;nan;1949;0
9885;Kurt Versen Co., Englewood, NJ;nan;nan;0;0
9886;Gerber Legendary Blades, Portland, OR;nan;nan;0;0
9887;A.L. Hirsch & Co., New York, NY;American;nan;0;0
9889;Viking Glass Co., New Martinsville, WV;nan;nan;0;0
9891;Menlo Textiles, Menlo Park, CA;nan;nan;0;0
9897;Maurice Rheims;nan;Male;0;0
9901;William Hutton & Sons, Sheffield, England;nan;nan;0;0
9903;Konrad König, Munich;nan;Male;0;0
9905;Frantz Hingelberg, Aarhus, Denmark;nan;Male;0;0
9911;Dresdner Werkstätten für Handwerkskunst, Dresden;nan;nan;0;0
9917;Louisville Tackle Co., Louisville, KY;American;nan;0;0
9919;The Silex Company Boston, MA (now Silex & Equipment Div., Bloomfield Industries, New York, NY);nan;nan;0;0
